pl_hostname,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_bmassj,pl_radj,st_teff,st_mass,st_rad,pl_trandur,pl_ratdor
Kepler-832,Transit,1,7.13969410,,,,0.184,5596.00,0.92,0.90,0.1637100,
Kepler-833,Transit,1,18.75469980,,,,0.180,4339.00,0.64,0.62,0.1278370,
Kepler-834,Transit,1,13.32388301,,,,0.180,4554.00,0.70,0.66,0.1365330,
Kepler-835,Transit,1,11.41909375,,,,0.249,5954.00,1.08,1.11,0.1825800,
Kepler-836,Transit,1,11.36112327,,,,0.244,5895.00,1.03,1.04,0.1752210,
Kepler-837,Transit,1,16.56059504,,,,0.228,5403.00,0.85,0.81,0.0942120,
Kepler-838,Transit,1,15.74957994,,,,0.244,5770.00,0.98,0.96,0.1955920,
Kepler-839,Transit,1,37.81445140,,,,0.229,6058.00,1.22,1.31,0.3574380,
Kepler-84,Transit,5,8.72600000,,,,0.199,6031.00,,1.17,,
Kepler-84,Transit,5,12.88300000,,,,0.211,6031.00,,1.17,,
Kepler-84,Transit,5,4.22453700,0.052000,,,0.123,6031.00,,1.17,0.1322000,
Kepler-84,Transit,5,27.43438900,0.181000,,,0.232,6031.00,,1.17,0.2134000,
Kepler-84,Transit,5,44.55216900,0.250000,,,0.196,6031.00,,1.17,0.2442000,
Kepler-840,Transit,1,2.49577962,,,,1.523,5920.00,1.04,1.06,0.1775996,
Kepler-841,Transit,1,124.41983980,,,,0.467,5324.00,0.85,0.81,0.1525500,
Kepler-842,Transit,1,1.21956827,,,,0.143,4848.00,0.78,0.73,0.0653000,
Kepler-843,Transit,1,2.05387982,,,,0.231,5830.00,1.02,1.03,0.0908710,
Kepler-844,Transit,1,2.61302086,,,,0.150,4128.00,0.59,0.57,0.0804000,
Kepler-845,Transit,1,0.92785982,,,,0.182,4913.00,0.79,0.75,0.0599920,
Kepler-846,Transit,1,19.80792185,,,,0.221,5579.00,0.94,0.91,0.1468300,
Kepler-847,Transit,1,2.34323190,,,,0.105,4940.00,0.83,0.77,0.0849620,
Kepler-848,Transit,1,6.91134416,,,,0.152,5695.00,1.01,1.20,0.2356460,
Kepler-849,Transit,1,394.62449040,,,,0.637,6059.00,1.23,1.64,0.9996540,
Kepler-85,Transit,4,8.30600000,,,,0.176,5436.00,,0.89,,
Kepler-85,Transit,4,12.51300000,,,,0.194,5436.00,,0.89,,
Kepler-85,Transit,4,17.91323000,0.130000,,,0.107,5436.00,,0.89,0.1879000,
Kepler-85,Transit,4,25.21675100,0.163000,,,0.113,5436.00,,0.89,0.1701000,
Kepler-850,Transit,1,7.19303878,,,,0.159,5932.00,1.06,1.09,0.1431300,
Kepler-851,Transit,1,8.50699658,,,,0.150,5455.00,0.89,0.85,0.1260800,
Kepler-852,Transit,1,44.93098040,,,,0.227,6100.00,1.19,1.16,0.2707500,
Kepler-853,Transit,1,7.16892463,,,,0.151,6350.00,1.30,1.55,0.1912790,
Kepler-854,Transit,1,2.14463285,,,,1.492,6179.00,1.17,1.27,0.1626170,
Kepler-855,Transit,1,7.88663110,,,,0.745,5835.00,1.03,1.03,0.2174608,
Kepler-856,Transit,1,8.02768059,,,,0.830,5535.00,0.96,0.93,0.1308370,
Kepler-857,Transit,1,85.35129427,,,,0.607,5773.00,0.99,0.99,0.2815330,
Kepler-858,Transit,1,76.13602028,,,,0.434,5653.00,0.96,0.91,0.3316750,
Kepler-859,Transit,1,20.38177573,,,,0.276,5020.00,0.81,0.77,0.1559540,
Kepler-860,Transit,1,5.10137945,,,,0.289,5836.00,1.04,1.06,0.1080500,
Kepler-861,Transit,1,3.94963138,,,,0.203,5047.00,0.82,0.78,0.0657830,
Kepler-862,Transit,1,3.14866453,,,,0.197,5333.00,0.88,0.84,0.0908080,
Kepler-863,Transit,1,15.59461874,,,,0.259,5678.00,0.96,0.95,0.2119670,
Kepler-864,Transit,1,5.83376092,,,,0.214,5754.00,1.00,1.00,0.1607870,
Kepler-865,Transit,1,14.16399294,,,,0.222,5570.00,0.93,0.92,0.1801710,
Kepler-866,Transit,1,2.61703254,,,,0.145,4751.00,0.75,0.71,0.0852130,
Kepler-867,Transit,1,150.24212700,,,,0.414,5541.00,0.92,0.91,0.4574600,
Kepler-868,Transit,1,5.03251791,,,,0.183,5614.00,0.93,0.89,0.1377750,
Kepler-869,Transit,1,40.42877550,,,,0.322,5664.00,0.97,0.95,0.3147100,
Kepler-87,Transit,2,114.73635000,0.481000,0.036000,1.02000,1.204,5600.00,1.10,1.82,,57.400000
Kepler-87,Transit,2,191.23180000,0.676000,0.039000,0.02000,0.548,5600.00,1.10,1.82,,80.700000
Kepler-870,Transit,1,21.35876210,,,,0.248,5857.00,1.01,1.02,0.2460400,
Kepler-871,Transit,1,22.04590180,,,,0.334,5993.00,1.11,1.14,0.2108000,
Kepler-872,Transit,1,2.57885507,,,,0.178,5902.00,1.05,1.08,0.0970670,
Kepler-873,Transit,1,20.55338440,,,,0.335,6163.00,1.18,1.27,0.2124500,
Kepler-874,Transit,1,40.06867270,,,,0.352,6020.00,1.09,1.13,0.2533960,
Kepler-875,Transit,1,27.50737990,,,,0.259,5958.00,1.06,1.11,0.2182900,
Kepler-876,Transit,1,5.14438011,,,,0.128,5060.00,0.81,0.77,0.1133000,
Kepler-877,Transit,1,18.45847097,,,,0.189,5261.00,0.85,0.81,0.1378210,
Kepler-878,Transit,1,25.94220330,,,,0.172,5044.00,0.81,0.77,0.1685080,
Kepler-879,Transit,1,33.38559380,,,,0.229,5792.00,1.02,1.02,0.2104750,
Kepler-880,Transit,1,7.71468975,,,,0.237,6761.00,1.46,1.74,0.1789790,
Kepler-881,Transit,1,4.44448017,,,,0.159,5961.00,1.06,1.09,0.1396000,
Kepler-882,Transit,1,3.98953967,,,,0.110,5476.00,0.90,0.87,0.0641790,
Kepler-883,Transit,1,12.98495573,,,,0.159,6116.00,1.06,1.09,0.1440380,
Kepler-884,Transit,1,5.69919514,,,,0.110,5715.00,1.00,0.94,0.0994920,
Kepler-885,Transit,1,18.11472949,,,,0.223,6187.00,1.21,1.35,0.2177870,
Kepler-886,Transit,1,6.24146367,,,,0.136,6098.00,1.10,1.16,0.1282130,
Kepler-887,Transit,2,20.42228798,,,,0.164,6194.00,1.19,1.29,0.2580000,
Kepler-887,Transit,2,7.63846023,,,,0.101,6194.00,1.19,1.29,0.1654600,
Kepler-888,Transit,1,70.69790610,,,,0.157,5875.00,0.97,0.90,0.2760000,
Kepler-889,Transit,1,3.74443900,,,,0.097,5961.00,1.14,1.25,0.1228830,
Kepler-890,Transit,1,52.75875577,,,,0.793,5954.00,1.09,1.13,0.2752830,
Kepler-891,Transit,1,53.44945593,,,,0.572,5887.00,1.06,1.07,0.2217830,
Kepler-892,Transit,1,13.75210720,,,,0.251,4747.00,0.75,0.72,0.1126000,
Kepler-893,Transit,1,6.33855761,,,,0.270,5820.00,1.00,0.99,0.1368040,
Kepler-894,Transit,1,9.80322400,,,,0.248,5603.00,0.87,0.85,0.1872250,
Kepler-895,Transit,1,2.80624233,,,,0.137,4315.00,0.65,0.61,0.0715400,
Kepler-896,Transit,1,144.54739600,,,,0.226,5262.00,0.84,0.81,0.6234200,
Kepler-897,Transit,1,8.04726420,,,,0.213,5839.00,1.03,1.04,0.1880000,
Kepler-898,Transit,1,5.87061910,,,,0.133,4223.00,0.65,0.62,0.1040960,
Kepler-899,Transit,1,19.17891293,,,,0.239,5595.00,0.93,0.91,0.2170000,
Kepler-9,Transit,3,19.23891000,0.143000,0.060900,0.13655,0.740,5774.00,1.02,0.96,0.1767917,31.300000
Kepler-9,Transit,3,38.98530000,0.227000,0.066910,0.09408,0.721,5774.00,1.02,0.96,0.1902083,49.800000
Kepler-9,Transit,3,1.59285100,0.027300,,,0.146,5774.00,1.02,0.96,0.0821000,5.540000
KOI-351,Transit,8,14.44912000,,,,0.118,6080.00,1.20,1.20,0.1166667,33.800000
Kepler-900,Transit,1,6.99130860,,,,0.186,4836.00,0.78,0.73,0.0921830,
Kepler-901,Transit,1,3.51749439,,,,0.122,4184.00,0.59,0.57,0.0618620,
Kepler-902,Transit,1,40.10995470,,,,0.227,5647.00,0.95,0.93,0.2159830,
Kepler-903,Transit,2,10.35077210,,,,0.179,5682.00,0.98,0.97,0.2735400,
Kepler-903,Transit,2,62.92285570,,,,0.226,5682.00,0.98,0.97,0.4707500,
Kepler-904,Transit,1,3.02166863,,,,0.158,6160.00,1.16,1.25,0.1149200,
Kepler-905,Transit,1,5.08274652,,,,0.126,5461.00,0.95,0.86,0.0723080,
Kepler-906,Transit,1,41.69799760,,,,0.188,6035.00,1.06,1.02,0.2364750,
Kepler-907,Transit,1,15.86621821,,,,0.107,6106.00,1.08,1.38,0.1729290,
Kepler-908,Transit,1,1.34059747,,,,0.109,5973.00,1.11,1.12,0.0670210,
Kepler-909,Transit,1,13.93290318,,,,0.131,6154.00,1.17,1.23,0.1046620,
Kepler-91,Transit,1,6.24658000,0.073100,,0.81000,1.367,4550.00,1.31,6.30,,2.496000
Kepler-910,Transit,1,2.36436901,,,,0.073,6230.00,1.26,1.50,0.1368830,
Kepler-911,Transit,1,20.31050100,,,,0.232,6112.00,1.34,1.99,0.2232710,
Kepler-912,Transit,1,2.53475627,,,,0.250,5998.00,1.07,1.11,0.1839540,
Kepler-913,Transit,1,10.29672521,,,,0.184,4687.00,0.63,0.61,0.1134920,
Kepler-914,Transit,1,4.40966548,,,,0.123,5877.00,1.10,1.15,0.0877750,
Kepler-915,Transit,1,4.59489604,,,,0.134,6173.00,1.21,1.38,0.1188800,
Kepler-916,Transit,1,32.29687980,,,,0.157,5248.00,0.85,0.81,0.1923700,
Kepler-917,Transit,1,2.97041437,,,,0.170,5418.00,0.80,0.76,0.0923380,
Kepler-918,Transit,1,4.85386933,,,,0.155,6028.00,1.11,1.14,0.1166200,
Kepler-919,Transit,1,11.04603384,,,,0.201,6113.00,1.15,1.21,0.1999600,
Kepler-92,Transit,3,13.74900000,,,0.20200,0.313,5883.00,,1.53,,
Kepler-92,Transit,3,26.72300000,,,0.01900,0.232,5883.00,,1.53,,
Kepler-92,Transit,3,49.35680000,,0.070000,,0.184,5883.00,,1.53,,
Kepler-920,Transit,2,6.53192704,,,,0.216,5403.00,0.89,0.85,0.1298500,
Kepler-920,Transit,2,100.82741130,,,,0.339,5403.00,0.89,0.85,0.3450400,
Kepler-921,Transit,1,51.30063400,,,,0.256,5663.00,0.93,0.91,0.2911300,
Kepler-922,Transit,1,0.93846683,,,,0.127,5671.00,0.95,0.93,0.0529600,
Kepler-923,Transit,1,6.93366476,,,,0.123,5988.00,1.11,1.26,0.1800800,
Kepler-924,Transit,1,61.03701170,,,,0.274,6167.00,1.14,1.23,0.3687900,
Kepler-925,Transit,1,33.86785310,,,,0.209,4673.00,0.77,0.72,0.1534200,
Kepler-926,Transit,1,52.06886010,,,,0.206,5806.00,1.01,1.01,0.1268170,
Kepler-927,Transit,1,9.11499030,,,,0.153,5743.00,0.99,0.99,0.1868830,
Kepler-928,Transit,1,3.93246130,,,,0.142,4700.00,0.73,0.70,0.0915920,
Kepler-929,Transit,1,0.92103214,,,,0.099,5869.00,1.01,1.02,0.1056040,
Kepler-93,Transit,2,4.72674000,,0.000000,0.01000,0.140,5669.00,1.09,0.98,,12.500000
Kepler-93,Radial Velocity,2,1460.00000000,,,3.00000,,5669.00,1.09,0.98,,
Kepler-930,Transit,1,71.45177750,,,,0.190,6335.00,1.25,1.40,0.2510000,
Kepler-931,Transit,1,8.03755877,,,,0.119,5241.00,0.86,0.81,0.1161080,
Kepler-932,Transit,1,1.92143740,,,,0.122,5331.00,0.87,0.84,0.0729960,
Kepler-933,Transit,1,14.20443009,,,,0.219,5346.00,0.87,0.84,0.1657900,
Kepler-934,Transit,1,55.67383090,,,,0.186,5001.00,0.81,0.77,0.1585400,
Kepler-935,Transit,1,4.88083852,,,,0.120,4830.00,0.78,0.73,0.1045920,
Kepler-936,Transit,1,10.56134221,,,,0.129,5482.00,0.92,0.89,0.1149600,
Kepler-937,Transit,2,67.66882700,,,,0.332,6095.00,1.15,1.22,0.4009600,
Kepler-937,Transit,2,153.34336400,,,,0.238,6095.00,1.15,1.22,0.4464600,
Kepler-938,Transit,1,52.62984170,,,,0.198,5533.00,0.92,0.89,0.2485000,
Kepler-939,Transit,1,14.87829600,,,,0.156,5471.00,0.88,0.85,0.3126700,
Kepler-94,Transit,2,2.50806000,,,0.03400,0.313,4781.00,0.81,0.76,,
Kepler-94,Radial Velocity,2,820.30000000,,,9.83600,,4781.00,0.81,0.76,,
Kepler-940,Transit,1,59.62252570,,,,0.298,5769.00,0.97,0.96,0.2677100,
Kepler-941,Transit,1,17.42395198,,,,0.275,5539.00,0.89,0.86,0.2030400,
Kepler-942,Transit,1,44.96417488,,,,0.190,4861.00,0.81,0.75,0.2100500,
Kepler-943,Transit,1,49.77014380,,,,0.529,5612.00,0.93,0.91,0.4202100,
Kepler-944,Transit,1,43.31677370,,,,0.235,5409.00,0.86,0.83,0.2110400,
Kepler-945,Transit,1,31.00338140,,,,0.235,5718.00,0.97,0.97,0.2168300,
Kepler-946,Transit,1,11.79162572,,,,0.172,5665.00,0.94,0.93,0.1252900,
Kepler-947,Transit,1,26.96443170,,,,0.203,5508.00,0.90,0.87,0.1645400,
Kepler-948,Transit,1,7.76846622,,,,0.165,5679.00,0.96,0.94,0.1827100,
Kepler-949,Transit,1,8.68930730,,,,0.260,5403.00,0.89,0.86,0.1079710,
Kepler-95,Transit,1,11.52310000,,,0.04100,0.305,5699.00,1.08,1.41,,
Kepler-950,Transit,1,98.71804060,,,,0.801,5857.00,1.02,1.02,0.2674330,
Kepler-951,Transit,1,71.52530845,,,,0.499,4834.00,0.77,0.73,0.2469710,
Kepler-952,Transit,1,130.35469190,,,,0.682,5730.00,1.00,0.99,0.2659200,
Kepler-953,Transit,2,88.40655258,,,,0.376,5416.00,0.95,0.99,0.5128040,
Kepler-953,Transit,2,9.10967112,,,,0.106,5416.00,0.95,0.99,0.2209210,
Kepler-954,Transit,1,16.78176602,,,,0.207,4990.00,0.82,0.76,0.1563870,
Kepler-955,Transit,1,14.53244172,,,,0.279,5350.00,0.89,0.84,0.1322170,
Kepler-956,Transit,1,5.24867263,,,,0.268,6040.00,1.10,1.15,0.0767420,
Kepler-957,Transit,1,5.90741354,,,,0.491,4963.00,0.81,0.75,0.0452670,
Kepler-958,Transit,1,9.76788050,,,,0.184,5421.00,0.91,0.86,0.0811420,
Kepler-959,Transit,1,14.80074836,,,,0.391,7005.00,1.60,2.01,0.2362420,
Kepler-96,Transit,1,16.23850000,,,0.02700,0.238,5690.00,1.00,1.02,,
Kepler-960,Transit,1,3.12686223,,,,0.204,4755.00,0.77,0.72,0.0498960,
Kepler-961,Transit,1,16.87727414,,,,0.227,5582.00,0.96,0.90,0.1576460,
Kepler-962,Transit,1,12.05707239,,,,0.176,5478.00,0.93,0.86,0.0941580,
Kepler-963,Transit,1,9.97683705,,,,0.237,5461.00,0.91,0.87,0.1424600,
Kepler-964,Transit,1,13.52251060,,,,0.189,5427.00,0.93,0.84,0.1622130,
Kepler-965,Transit,1,134.25272980,,,,0.302,5886.00,1.05,1.15,0.3793800,
Kepler-966,Transit,1,99.74762200,,,,0.368,5840.00,1.02,1.02,0.2810000,
Kepler-967,Transit,2,13.22713379,,,,0.210,5178.00,0.84,0.80,0.1372000,
Kepler-967,Transit,2,198.71125020,,,,0.326,5178.00,0.84,0.80,0.3557250,
Kepler-968,Transit,2,3.69298373,,,,0.178,4598.00,0.76,0.70,0.0720460,
Kepler-968,Transit,2,5.70940492,,,,0.151,4598.00,0.76,0.70,0.0657040,
Kepler-969,Transit,2,34.17317140,,,,0.185,5214.00,0.92,0.82,0.1864630,
Kepler-969,Transit,2,1.68293460,,,,0.088,5214.00,0.92,0.82,0.0780710,
Kepler-97,Transit,2,2.58664000,,,0.01100,0.132,5779.00,0.94,0.98,,
Kepler-97,Radial Velocity,2,789.00000000,,,1.08000,,5779.00,0.94,0.98,,
Kepler-970,Transit,1,16.73652231,,,,0.247,4511.00,0.70,0.67,0.0831120,
Kepler-971,Transit,1,9.59070716,,,,0.190,5431.00,0.88,0.85,0.1451960,
Kepler-972,Transit,1,7.03932553,,,,0.415,6146.00,1.15,1.22,0.1436700,
Kepler-973,Transit,1,49.60773310,,,,0.175,5213.00,0.86,0.78,0.1184330,
Kepler-974,Transit,1,4.19449651,,,,0.140,3687.00,0.52,0.50,0.0770080,
Kepler-975,Transit,1,1.97034246,,,,0.132,4897.00,0.80,0.75,0.0724210,
Kepler-976,Transit,1,105.95641480,,,,0.353,5232.00,0.87,0.83,0.2910800,
Kepler-977,Transit,1,26.85328322,,,,0.234,5315.00,0.87,0.83,0.1877630,
Kepler-978,Transit,1,49.62215090,,,,0.267,6002.00,1.07,1.09,0.2955400,
Kepler-979,Transit,1,8.08801350,,,,0.243,5310.00,0.87,0.83,0.0740330,
Kepler-98,Transit,1,1.54168000,,,0.01100,0.178,5539.00,0.99,1.11,,
Kepler-980,Transit,1,11.55102504,,,,0.238,5935.00,1.05,1.06,0.1547500,
Kepler-981,Transit,1,4.46975774,,,,0.206,5718.00,0.98,0.96,0.0752580,
Kepler-982,Transit,1,15.77382210,,,,0.201,6139.00,1.16,1.29,0.2060130,
Kepler-983,Transit,1,60.08550820,,,,0.211,6052.00,1.13,1.08,0.2887100,
Kepler-984,Transit,1,43.03422720,,,,0.189,5610.00,0.96,0.93,0.2530250,
Kepler-985,Transit,1,116.33190100,,,,0.266,5434.00,0.91,0.85,0.2860400,
Kepler-986,Transit,1,56.43499380,,,,0.211,5642.00,0.96,0.98,0.1959540,
Kepler-987,Transit,1,105.30331480,,,,0.291,5637.00,0.97,0.91,0.2550000,
Kepler-988,Transit,1,17.76080053,,,,0.185,4005.00,0.55,0.53,0.0702500,
Kepler-989,Transit,1,7.96431535,,,,0.197,5074.00,0.82,0.78,0.0624200,
Kepler-99,Transit,1,4.60358000,,,0.01900,0.132,4782.00,0.79,0.73,,
Kepler-990,Transit,2,9.91723428,,,,0.232,5948.00,1.05,1.08,0.1358210,
Kepler-990,Transit,2,0.53835431,,,,0.136,5948.00,1.05,1.08,0.0616710,
Kepler-991,Transit,1,82.53425190,,,,0.227,4392.00,0.64,0.61,0.2014000,
Kepler-992,Transit,1,20.16034462,,,,0.145,4944.00,0.80,0.74,0.1592290,
Kepler-993,Transit,1,22.08557563,,,,0.265,3843.00,0.57,0.54,0.0900790,
Kepler-994,Transit,1,1.15116651,,,,0.143,3934.00,0.56,0.54,0.0495040,
Kepler-995,Transit,1,28.26731672,,,,0.241,5206.00,0.83,0.80,0.1903880,
Kepler-996,Transit,1,3.77059058,,,,0.177,6014.00,1.09,1.14,0.0843920,
Kepler-997,Transit,1,2.70730672,,,,0.121,6150.00,1.22,1.56,0.1442620,
Kepler-998,Transit,1,5.65377733,,,,0.207,6058.00,1.12,1.18,0.0817170,
Kepler-999,Transit,1,5.99185702,,,,0.209,6237.00,1.29,1.65,0.0675800,
L 98-59,Transit,3,2.25314000,0.023300,0.100000,,0.071,3367.00,0.31,0.31,0.0425000,16.200000
L 98-59,Transit,3,3.69062100,0.032400,0.090000,,0.120,3367.00,0.31,0.31,0.0516667,22.500000
L 98-59,Transit,3,7.45086000,0.052000,0.200000,,0.140,3367.00,0.31,0.31,0.0379167,37.400000
LHS 1140,Transit,2,24.73695900,0.093600,0.060000,0.02196,0.154,3216.00,0.18,0.21,,95.340000
LHS 1140,Transit,2,3.77793100,0.026750,0.310000,0.00569,0.114,3216.00,0.18,0.21,,26.570000
LHS 3844,Transit,1,0.46292913,0.006220,,,0.116,3036.00,0.15,0.19,0.0217167,7.109000
LP 791-18,Transit,2,0.94800500,0.009690,0.000000,,0.100,2960.00,0.14,0.17,0.0255000,11.000000
LP 791-18,Transit,2,4.98996300,0.029392,0.000000,,0.206,2960.00,0.14,0.17,0.0503333,34.500000
LSPM J2116+0234,Radial Velocity,1,14.43990000,0.087600,0.183000,0.04185,,3475.00,0.43,0.43,,
LTT 1445 A,Transit,1,5.35882000,0.038070,0.190000,0.00692,0.123,3337.00,0.26,0.28,0.0574000,29.600000
LkCa 15,Imaging,2,,14.700000,,,,,,,,
LkCa 15,Imaging,2,,18.600000,,,,,,,,
Lupus-TR-3,Transit,1,3.91405000,0.046400,0.000000,0.81000,0.890,5000.00,0.87,0.82,,
MASCARA-1,Transit,1,2.14878000,0.043000,0.000000,3.70000,1.500,7554.00,1.72,2.10,0.1687500,
MOA-2007-BLG-192L,Microlensing,1,,0.620000,,0.01000,,,0.06,,,
MOA-2007-BLG-400L,Microlensing,1,,0.720000,,0.83000,,,0.30,,,
MOA-2008-BLG-310L,Microlensing,1,,1.610000,,0.07362,,,0.21,,,
MOA-2008-BLG-379L,Microlensing,1,,3.300000,,4.10000,,,0.56,,,
MOA-2009-BLG-266L,Microlensing,1,2774.00000000,3.200000,,0.03300,,,0.56,,,
MOA-2009-BLG-319L,Microlensing,1,,2.400000,,0.16000,,,0.38,,,
MOA-2009-BLG-387L,Microlensing,1,1982.00000000,1.820000,,2.56000,,,0.19,,,
MOA-2010-BLG-073L,Microlensing,1,,1.210000,,11.00000,,,0.16,,,
MOA-2010-BLG-117L,Microlensing,1,,2.900000,,0.54000,,,0.58,,,
MOA-2010-BLG-328L,Microlensing,1,,0.920000,,0.02895,,,0.11,,,
MOA-2010-BLG-353L,Microlensing,1,,1.720000,,0.27000,,,0.18,,,
MOA-2010-BLG-477L,Microlensing,1,,2.000000,,1.50000,,5950.00,0.67,,,
MOA-2011-BLG-028L,Microlensing,1,,4.140000,,0.09439,,,0.75,,,
MOA-2011-BLG-262L,Microlensing,1,,0.840000,,0.05663,,,0.12,,,
MOA-2011-BLG-291L,Microlensing,1,,0.690000,,0.05663,,,0.15,,,
MOA-2011-BLG-293L,Microlensing,1,,1.100000,,4.80000,,,0.86,,,
MOA-2011-BLG-322L,Microlensing,1,,4.300000,,11.60000,,,0.39,,,
MOA-2012-BLG-006L,Microlensing,1,,10.200000,,8.40000,,,0.49,,,
MOA-2012-BLG-505L,Microlensing,1,,0.900000,,0.02108,,,0.10,,,
MOA-2013-BLG-605L,Microlensing,1,,0.940000,,0.01007,,,0.03,,,
MOA-2015-BLG-337L,Microlensing,1,,0.240000,,0.10603,,,0.01,,,
MOA-2016-BLG-227L,Microlensing,1,,1.670000,,2.80000,,,0.29,,,
MOA-2016-BLG-319L,Microlensing,1,,0.950000,,0.62000,,,0.15,,,
MOA-bin-1L,Microlensing,1,,8.300000,,3.70000,,,0.75,,,
MOA-bin-29,Microlensing,1,,0.480000,,0.60000,,,0.03,,,
MXB 1658-298,Eclipse Timing Variations,1,760.00000000,1.613000,,23.70000,,,1.98,,,
NGC 2682 Sand 364,Radial Velocity,1,121.71000000,0.530000,0.350000,6.69000,,4284.00,9.06,39.59,,
NGC 2682 Sand 978,Radial Velocity,1,511.21000000,,0.160000,2.18000,,4200.00,1.37,,,
NGC 2682 YBP 1194,Radial Velocity,1,6.95900000,,0.300000,0.32000,,5780.00,1.01,,,
NGC 2682 YBP 1514,Radial Velocity,1,5.11800000,,0.280000,0.40000,,5725.00,0.96,,,
NGC 2682 YBP 401,Radial Velocity,1,4.08700000,,0.150000,0.46000,,6165.00,1.14,,,
NGTS-1,Transit,1,2.64729800,0.032600,0.016000,0.81200,1.330,3916.00,0.62,0.57,0.0512500,12.200000
NGTS-2,Transit,1,4.51116400,0.063000,0.000000,0.74000,1.595,6478.00,1.64,1.70,0.1937917,
NGTS-3 A,Transit,1,1.67537280,0.023000,,2.38000,1.480,5600.00,1.02,0.93,0.0958333,6.494350
NGTS-4,Transit,1,1.33735080,0.019000,0.000000,0.06481,0.284,5143.00,0.75,0.84,0.0750000,4.790000
NGTS-5,Transit,1,3.35698660,0.038200,0.000000,0.22900,1.136,4987.00,0.66,0.74,0.0920833,11.111000
NGTS-6,Transit,1,0.88205900,0.016770,0.000000,1.33900,1.326,4730.00,0.77,0.75,,4.784000
NGTS-8,Transit,1,2.49970000,0.035000,0.010000,0.93000,1.090,5241.00,0.89,0.98,0.1087500,7.600000
NGTS-9,Transit,1,4.43527000,0.058000,0.060000,2.90000,1.070,6330.00,1.34,1.38,0.0854167,9.060000
NN Ser,Eclipse Timing Variations,2,5573.55000000,5.350000,0.080000,7.33000,,57000.00,0.54,,,
NN Ser,Eclipse Timing Variations,2,2883.50000000,3.430000,0.190000,2.30000,,57000.00,0.54,,,
NSVS 14256825,Eclipse Timing Variations,1,3225.00000000,3.120000,0.120000,14.15000,,40000.00,0.42,0.19,,
NY Vir,Eclipse Timing Variations,2,3160.00000000,,0.150000,2.66000,,8868.67,,,,
NY Vir,Eclipse Timing Variations,2,8799.00000000,,0.150000,5.54000,,8868.67,,,,
OGLE-2003-BLG-235L,Microlensing,1,,4.300000,,2.60000,,,0.63,,,
OGLE-2005-BLG-071L,Microlensing,1,,3.600000,,3.80000,,,0.46,,,
OGLE-2005-BLG-169L,Microlensing,1,,3.500000,,0.04436,,,0.69,,,
OGLE-2005-BLG-390L,Microlensing,1,3285.00000000,2.600000,,0.01700,,,0.22,,,
OGLE-2006-BLG-109L,Microlensing,2,1788.50000000,2.300000,,0.73000,,,0.51,,,
OGLE-2006-BLG-109L,Microlensing,2,4927.50000000,4.500000,0.150000,0.27000,,,0.51,,,
OGLE-2007-BLG-349L A,Microlensing,1,2557.00000000,2.590000,,0.25171,,,0.41,,,
OGLE-2007-BLG-368L,Microlensing,1,,3.300000,,0.06000,,,0.64,,,
OGLE-2008-BLG-092L,Microlensing,1,,18.000000,,0.18000,,,0.71,,,
OGLE-2008-BLG-355L,Microlensing,1,,1.700000,,4.60000,,,0.37,,,
OGLE-2011-BLG-0173L,Microlensing,1,,8.000000,,0.19000,,,0.41,,,
OGLE-2011-BLG-0251L,Microlensing,1,,2.720000,,0.53000,,,0.26,,,
OGLE-2011-BLG-0265L,Microlensing,1,,1.890000,,0.88000,,,0.21,,,
OGLE-2012-BLG-0026L,Microlensing,2,,4.000000,,0.14500,,,1.06,,,
OGLE-2012-BLG-0026L,Microlensing,2,,4.800000,,0.86000,,,1.06,,,
OGLE-2012-BLG-0358L,Microlensing,1,,0.870000,,1.85000,,,0.02,,,
OGLE-2012-BLG-0406L,Microlensing,1,,3.450000,,2.73000,,,0.44,,,
OGLE-2012-BLG-0563L,Microlensing,1,,0.900000,,0.39000,,,0.34,,,
OGLE-2012-BLG-0724L,Microlensing,1,,1.600000,,0.47000,,,0.29,,,
OGLE-2012-BLG-0950L,Microlensing,1,,2.700000,,0.11012,,,0.56,,,
OGLE-2013-BLG-0102L,Microlensing,1,,0.800000,,12.56900,,,0.10,,,
OGLE-2013-BLG-0132L,Microlensing,1,,3.600000,,0.29000,,,0.54,,,
OGLE-2013-BLG-0341L B,Microlensing,1,,0.883000,,0.00730,,,0.15,,,
OGLE-2013-BLG-1721L,Microlensing,1,,2.600000,,0.64000,,,0.46,,,
OGLE-2013-BLG-1761L,Microlensing,1,,1.800000,,2.70000,,,0.33,,,
OGLE-2014-BLG-0124L,Microlensing,1,,3.110000,,0.51000,,,0.71,,,
OGLE-2014-BLG-0676L,Microlensing,1,,4.400000,,3.09000,,,0.62,,,
OGLE-2014-BLG-1722L,Microlensing,2,,1.900000,,0.17399,,,0.40,,,
OGLE-2014-BLG-1722L,Microlensing,2,,2.500000,,0.26335,,,0.40,,,
OGLE-2014-BLG-1760L,Microlensing,1,,1.750000,,0.56000,,,0.51,,,
OGLE-2015-BLG-0051L,Microlensing,1,,0.730000,,0.72000,,,0.10,,,
OGLE-2015-BLG-0954L,Microlensing,1,,1.600000,,3.40000,,,0.30,,,
